Mes,Scorecard,Decision,Rango Original,Casos,Sumas,Global (Preg.1.a)
200612,2,A,185-189,607,113521,185-189
200612,2,D,145-149,2711,398925,Menos de 165
200612,3,A,130-134,4,528,Menos de 165
200612,3,D,125-129,82,10414,Menos de 165
200612,4,A,160-164,1709,277326,Menos de 165
200612,2,A,225-229,18,4082,Mas de 219
200612,3,D,190-194,245,47016,190-194
200612,4,A,180-184,5267,958351,180-184
200612,3,D,220-224,90,19969,Mas de 219
200612,4,D,260-264,83,21697,Mas de 219
200612,4,D,245-249,408,100706,Mas de 219
200612,2,D,195-199,426,83812,195-199
200612,2,D,245-249,1,246,Mas de 219
200612,3,A,230-234,63,14611,Mas de 219
200612,3,A,205-209,135,27903,205-209
200612,4,A,140-144,252,35845,Menos de 165
200612,4,A,135-139,229,31370,Menos de 165
200612,4,A,145-149,501,73732,Menos de 165
200612,2,A,135-139,1,136,Menos de 165
200612,2,A,140-144,3,426,Menos de 165
200612,3,A,255-259,27,6942,Mas de 219
200612,4,A,200-204,8251,1667514,200-204
200612,2,A,180-184,623,113444,180-184
200612,4,A,Menor que 120,16,1835,Mas de 219
200612,3,A,210-214,149,31604,210-214
200612,4,A,225-229,4105,931412,Mas de 219
200612,2,D,155-159,4506,707515,Menos de 165
200612,4,D,Mas de 264,80,21780,Mas de 219
200612,4,D,155-159,6071,952917,Menos de 165
200612,4,D,195-199,7868,1547657,195-199
200612,3,A,170-174,105,18057,170-174
200701,2,A,210-214,112,23684,210-214
200701,4,D,145-149,5071,745224,Menos de 165
200701,3,D,255-259,10,2571,Mas de 219
200701,2,D,170-174,1836,315325,170-174
200701,2,D,230-234,9,2092,Mas de 219
200701,2,D,220-224,24,5317,Mas de 219
200701,4,A,175-179,4130,732269,175-179
200701,2,D,215-219,43,9326,215-219
200701,3,A,240-244,35,8466,Mas de 219
200701,4,D,190-194,11325,2176273,190-194
200701,4,A,170-174,2975,511504,170-174
200701,4,A,220-224,5344,1186170,Mas de 219
200701,3,A,130-134,9,1195,Menos de 165
200701,3,A,Menor que 120,3,343,Mas de 219
200701,3,D,Mas de 264,4,1073,Mas de 219
200701,4,D,225-229,2265,513804,Mas de 219
200701,3,A,150-154,22,3337,Menos de 165
200701,4,A,180-184,5243,954119,180-184
200701,2,A,245-249,1,246,Mas de 219
200701,3,A,Mas de 264,16,4349,Mas de 219
200701,3,A,210-214,104,22077,210-214
200701,2,A,150-154,7,1061,Menos de 165
200701,3,A,140-144,14,1983,Menos de 165
200701,4,D,180-184,10726,1951506,180-184
200701,3,D,245-249,16,3939,Mas de 219
200701,3,A,260-264,16,4192,Mas de 219
200701,2,D,125-129,1010,128502,Menos de 165
200701,4,D,135-139,2820,386966,Menos de 165
200701,3,A,200-204,131,26413,200-204
200701,2,A,155-159,16,2514,Menos de 165
200701,3,D,120-124,46,5616,Menos de 165
200701,3,D,205-209,128,26486,205-209
200701,4,D,195-199,9464,1862015,195-199
200701,4,A,125-129,62,7946,Menos de 165
200701,2,A,205-209,144,29773,205-209
200701,3,D,230-234,48,11139,Mas de 219
200701,4,A,250-254,935,235470,Mas de 219
200701,4,D,175-179,12346,2184195,175-179
200701,3,A,185-189,139,25981,185-189
200701,2,A,240-244,3,727,Mas de 219
200701,2,A,215-219,71,15388,215-219
200701,2,A,170-174,397,68258,170-174
200701,2,A,230-234,15,3483,Mas de 219
200701,3,D,155-159,352,55331,Menos de 165
200701,3,A,190-194,146,28055,190-194
200701,3,D,240-244,30,7261,Mas de 219
200701,4,D,235-239,941,222849,Mas de 219
200701,3,D,185-189,277,51757,185-189
200701,2,D,225-229,12,2720,Mas de 219
200701,4,D,Menor que 120,1789,196564,Mas de 219
200701,3,A,160-164,30,4869,Menos de 165
200701,3,A,125-129,2,251,Menos de 165
200701,3,A,165-169,76,12681,165-169
200701,2,A,185-189,646,120796,185-189
200701,2,D,205-209,134,27655,205-209
200701,2,A,250-254,1,253,Mas de 219
200701,3,A,255-259,20,5136,Mas de 219
200701,3,D,220-224,69,15311,Mas de 219
200701,2,A,140-144,2,287,Menos de 165
200701,3,D,170-174,353,60718,170-174
200701,3,D,260-264,3,782,Mas de 219
200701,3,A,145-149,15,2217,Menos de 165
200701,2,A,220-224,32,7102,Mas de 219
200701,2,D,175-179,999,176521,175-179
200701,4,D,130-134,2035,269028,Menos de 165
200701,2,A,160-164,111,17982,Menos de 165
200701,4,A,135-139,241,33034,Menos de 165
200701,4,A,Mas de 264,398,108081,Mas de 219
200701,3,D,140-144,199,28258,Menos de 165
200701,3,A,230-234,55,12755,Mas de 219
200701,2,D,240-244,1,240,Mas de 219
200701,3,A,195-199,146,28734,195-199
200701,3,A,155-159,31,4876,Menos de 165
200701,4,A,225-229,4121,935063,Mas de 219
200701,3,D,200-204,156,31533,200-204
200701,3,D,160-164,319,51676,Menos de 165
200701,4,A,245-249,1346,332231,Mas de 219
200701,3,D,125-129,111,14106,Menos de 165
200701,4,A,205-209,8316,1719450,205-209
200701,3,D,250-254,19,4777,Mas de 219
200701,4,A,235-239,2414,571936,Mas de 219
200701,3,D,215-219,91,19735,215-219
200701,2,A,165-169,126,21055,165-169
200701,2,A,125-129,1,127,Menos de 165
200701,2,D,135-139,2133,292773,Menos de 165
200701,2,A,200-204,278,56055,200-204
200701,2,A,145-149,4,591,Menos de 165
200701,3,A,175-179,93,16506,175-179
200701,4,D,210-214,4626,980232,210-214
200701,2,D,140-144,2694,383232,Menos de 165
200701,2,D,195-199,413,81257,195-199
200701,4,A,240-244,1690,409105,Mas de 219
200701,3,D,165-169,389,64882,165-169
200701,2,A,190-194,595,114165,190-194
200701,3,D,145-149,296,43512,Menos de 165
200701,2,D,200-204,241,48615,200-204
200701,4,D,Mas de 264,88,23941,Mas de 219
200701,4,A,150-154,797,121276,Menos de 165
200701,2,D,185-189,708,132328,185-189
200701,3,A,180-184,102,18584,180-184
200701,3,D,225-229,59,13378,Mas de 219
200701,4,A,Menor que 120,15,1729,Mas de 219
200701,2,D,235-239,3,710,Mas de 219
200701,4,A,130-134,77,10164,Menos de 165
200701,4,D,255-259,161,41332,Mas de 219
200701,3,D,190-194,267,51260,190-194
200701,4,A,260-264,390,102099,Mas de 219
200701,2,A,225-229,16,3635,Mas de 219
200701,3,A,250-254,28,7045,Mas de 219
200701,3,D,180-184,341,62149,180-184
200701,4,A,140-144,215,30555,Menos de 165
200701,3,D,135-139,168,23017,Menos de 165
200701,4,D,245-249,514,126834,Mas de 219
200701,2,D,160-164,5347,865896,Menos de 165
200701,3,A,170-174,83,14265,170-174
200701,2,A,180-184,613,111596,180-184
200701,3,A,220-224,64,14180,Mas de 219
200701,3,A,215-219,92,19949,215-219
200701,2,D,165-169,3883,647516,165-169
200701,4,D,150-154,5975,907749,Menos de 165
200701,4,A,210-214,6837,1449107,210-214
200701,2,A,135-139,1,139,Menos de 165
200701,3,D,175-179,324,57376,175-179
200701,2,D,130-134,1650,218010,Menos de 165
200701,2,A,175-179,507,89688,175-179
200701,3,D,195-199,218,42903,195-199
200701,3,D,235-239,34,8057,Mas de 219
200701,4,D,240-244,720,174244,Mas de 219
200701,2,D,Menor que 120,369,42948,Mas de 219
200701,4,D,205-209,5919,1224404,205-209
200701,4,D,120-124,1144,140184,Menos de 165
200701,4,D,215-219,3655,793206,215-219
200701,2,D,145-149,3570,525519,Menos de 165
200701,4,A,200-204,8851,1788997,200-204
200701,4,D,155-159,7645,1200661,Menos de 165
200701,2,A,195-199,410,80700,195-199
200701,4,A,255-259,701,180055,Mas de 219
200701,4,A,165-169,1882,314537,165-169
200701,4,D,230-234,1404,325465,Mas de 219
200701,4,A,185-189,6475,1210875,185-189
200701,4,A,160-164,1667,270333,Menos de 165
200701,4,D,250-254,303,76310,Mas de 219
200701,3,D,Menor que 120,136,15185,Mas de 219
200701,2,D,210-214,73,15466,210-214
200701,2,D,155-159,5548,871361,Menos de 165
200701,2,A,235-239,5,1181,Mas de 219
200701,4,D,185-189,9326,1743734,185-189
200701,4,D,140-144,3809,541024,Menos de 165
200701,4,D,260-264,89,23261,Mas de 219
200701,3,D,150-154,302,45944,Menos de 165
200701,4,A,145-149,465,68452,Menos de 165
200701,4,D,170-174,10298,1771239,170-174
200701,3,D,130-134,137,18085,Menos de 165
200701,4,A,190-194,6152,1181101,190-194
200701,3,A,135-139,7,965,Menos de 165
200701,4,D,220-224,3154,699951,Mas de 219
200701,3,A,225-229,89,20190,Mas de 219
200701,4,A,195-199,7981,1571785,195-199
200701,4,A,155-159,1218,191464,Menos de 165
200701,2,D,190-194,678,130043,190-194
200701,3,A,205-209,125,25895,205-209
200701,4,D,160-164,8452,1370557,Menos de 165
200701,2,D,120-124,619,75718,Menos de 165
200701,2,D,180-184,831,151261,180-184
200701,4,A,120-124,13,1596,Menos de 165
200701,4,A,215-219,5949,1290646,215-219
200701,3,A,235-239,44,10433,Mas de 219
200701,4,D,125-129,1790,227882,Menos de 165
200701,4,A,230-234,3213,744952,Mas de 219
200701,3,A,245-249,28,6909,Mas de 219
200701,4,D,200-204,8490,1714308,200-204
200701,3,D,210-214,123,26068,210-214
200701,2,D,150-154,4677,711044,Menos de 165
200701,4,D,165-169,9658,1614889,165-169
200702,3,A,200-204,143,28851,200-204
200702,3,A,165-169,48,8028,165-169
200702,3,A,125-129,6,766,Menos de 165
200702,3,A,250-254,22,5538,Mas de 219
200702,2,D,225-229,25,5658,Mas de 219
200702,3,D,135-139,146,20021,Menos de 165
200702,3,A,160-164,28,4529,Menos de 165
200702,3,D,240-244,25,6037,Mas de 219
200702,4,D,150-154,5443,826840,Menos de 165
200702,4,D,180-184,9842,1790373,180-184
200702,2,D,190-194,716,137394,190-194
200702,2,A,240-244,7,1692,Mas de 219
200702,2,D,Menor que 120,406,47390,Mas de 219
200702,4,A,130-134,57,7516,Menos de 165
200702,2,A,175-179,387,68529,175-179
200702,4,D,120-124,1042,127566,Menos de 165
200702,2,D,235-239,3,715,Mas de 219
200702,3,D,175-179,312,55206,175-179
200702,3,A,170-174,53,9092,170-174
200702,3,A,140-144,11,1566,Menos de 165
200702,3,A,260-264,17,4434,Mas de 219
200702,3,A,Mas de 264,22,5979,Mas de 219
200702,3,A,220-224,94,20836,Mas de 219
200702,3,D,245-249,21,5179,Mas de 219
200702,4,A,190-194,5409,1038321,190-194
200702,4,D,210-214,4158,881217,210-214
200702,2,A,245-249,4,988,Mas de 219
200702,4,D,140-144,3352,476163,Menos de 165
200702,4,D,170-174,9178,1578658,170-174
200702,2,D,135-139,1964,269414,Menos de 165
200702,2,A,205-209,183,37823,205-209
200702,2,A,225-229,33,7490,Mas de 219
200702,3,A,240-244,38,9189,Mas de 219
200702,3,D,205-209,164,33931,205-209
200702,3,D,225-229,65,14751,Mas de 219
200702,4,D,155-159,7069,1109733,Menos de 165
200702,4,A,Menor que 120,10,1138,Mas de 219
200702,3,A,185-189,153,28647,185-189
200702,4,A,235-239,2162,512198,Mas de 219
200702,4,D,145-149,4660,684592,Menos de 165
200702,3,A,155-159,32,5012,Menos de 165
200702,4,D,Menor que 120,1689,185673,Mas de 219
200702,2,D,220-224,29,6437,Mas de 219
200702,3,A,205-209,138,28582,205-209
200702,3,A,230-234,70,16223,Mas de 219
200702,3,A,215-219,93,20174,215-219
200702,4,A,175-179,3718,659458,175-179
200702,4,A,135-139,214,29321,Menos de 165
200702,3,A,150-154,31,4721,Menos de 165
200702,4,D,165-169,8648,1446242,165-169
200702,4,A,195-199,7147,1407594,195-199
200702,4,A,180-184,4593,835836,180-184
200702,4,D,130-134,2018,266853,Menos de 165
200702,3,A,245-249,34,8394,Mas de 219
200702,3,D,125-129,63,8036,Menos de 165
200702,2,A,125-129,1,125,Menos de 165
200702,2,A,190-194,458,87892,190-194
200702,3,A,255-259,18,4631,Mas de 219
200702,4,D,185-189,8568,1602056,185-189
200702,4,A,225-229,3718,843553,Mas de 219
200702,4,D,160-164,7695,1247700,Menos de 165
200702,4,D,235-239,980,232056,Mas de 219
200702,4,A,140-144,195,27709,Menos de 165
200702,2,D,175-179,1357,239814,175-179
200702,2,A,215-219,62,13435,215-219
200702,4,D,200-204,7810,1577525,200-204
200702,2,A,230-234,19,4406,Mas de 219
200702,2,D,180-184,971,176612,180-184
200702,3,D,220-224,75,16624,Mas de 219
200702,3,D,170-174,308,52965,170-174
200702,3,D,230-234,58,13440,Mas de 219
200702,2,A,220-224,48,10650,Mas de 219
200702,4,D,195-199,8915,1753756,195-199
200702,3,D,250-254,21,5291,Mas de 219
200702,3,D,215-219,101,21907,215-219
200702,2,A,150-154,6,916,Menos de 165
200702,2,A,180-184,465,84604,180-184
200702,4,D,135-139,2564,351709,Menos de 165
200702,2,D,140-144,2427,345174,Menos de 165
200702,4,A,145-149,453,66654,Menos de 165
200702,4,D,260-264,95,24863,Mas de 219
200702,4,D,Mas de 264,106,28781,Mas de 219
200702,2,D,170-174,2409,413699,170-174
200702,3,A,210-214,110,23309,210-214
200702,3,D,180-184,332,60542,180-184
200702,4,A,165-169,1742,291217,165-169
200702,4,D,175-179,11455,2027100,175-179
200702,3,D,190-194,227,43585,190-194
200702,2,D,145-149,3286,483479,Menos de 165
200702,4,A,160-164,1539,249623,Menos de 165
200702,4,D,240-244,666,161153,Mas de 219
200702,3,D,120-124,48,5872,Menos de 165
200702,3,D,150-154,254,38587,Menos de 165
200702,3,A,130-134,1,134,Menos de 165
200702,4,A,125-129,36,4607,Menos de 165
200702,2,D,165-169,3360,560264,165-169
200702,2,D,195-199,468,92123,195-199
200702,2,D,160-164,4879,790011,Menos de 165
200702,2,D,215-219,38,8234,215-219
200702,2,D,200-204,249,50258,200-204
200702,2,D,230-234,10,2322,Mas de 219
200702,4,D,245-249,491,121233,Mas de 219
200702,2,A,210-214,117,24759,210-214
200702,4,A,260-264,301,78771,Mas de 219
200702,2,D,125-129,1026,130504,Menos de 165
200702,4,A,Mas de 264,371,100639,Mas de 219
200702,3,D,255-259,8,2061,Mas de 219
200702,4,A,185-189,5603,1048024,185-189
200702,2,A,170-174,302,51951,170-174
200702,3,D,210-214,108,22927,210-214
200702,3,D,155-159,281,44164,Menos de 165
200702,4,D,225-229,1912,433796,Mas de 219
200702,4,A,200-204,7679,1552116,200-204
200702,2,A,140-144,2,284,Menos de 165
200702,4,D,205-209,5246,1085145,205-209
200702,4,A,250-254,826,208042,Mas de 219
200702,4,A,220-224,4693,1041295,Mas de 219
200702,4,A,215-219,5214,1131126,215-219
200702,4,A,230-234,2978,690612,Mas de 219
200702,2,A,155-159,10,1571,Menos de 165
200702,3,D,145-149,228,33530,Menos de 165
200702,3,A,235-239,66,15636,Mas de 219
200702,3,A,195-199,128,25198,195-199
200702,4,A,240-244,1543,373453,Mas de 219
200702,2,A,130-134,1,132,Menos de 165
200702,3,D,165-169,362,60397,165-169
200702,2,A,145-149,4,588,Menos de 165
200702,3,A,175-179,97,17178,175-179
200702,4,D,125-129,1622,206489,Menos de 165
200702,4,A,155-159,1051,165226,Menos de 165
200702,2,A,165-169,115,19220,165-169
200702,3,A,135-139,7,962,Menos de 165
200702,4,D,255-259,198,50847,Mas de 219
200702,3,A,180-184,133,24226,180-184
200702,4,A,150-154,690,105032,Menos de 165
200702,3,D,130-134,135,17804,Menos de 165
200702,2,D,185-189,806,150698,185-189
200702,4,A,120-124,11,1352,Menos de 165
200702,4,D,190-194,10293,1978124,190-194
200702,2,D,240-244,4,973,Mas de 219
200702,4,A,245-249,1170,288821,Mas de 219
200702,3,D,160-164,322,52213,Menos de 165
200702,4,A,170-174,2583,444180,170-174
200702,2,D,120-124,642,78573,Menos de 165
200702,2,D,205-209,155,32045,205-209
200702,4,D,250-254,294,74071,Mas de 219
200702,2,A,160-164,93,15061,Menos de 165
200702,2,A,235-239,10,2371,Mas de 219
200702,2,A,185-189,468,87580,185-189
200702,4,D,230-234,1366,316608,Mas de 219
200702,3,A,225-229,75,17020,Mas de 219
200702,3,D,185-189,277,51766,185-189
200702,3,A,190-194,135,25911,190-194
200702,2,D,210-214,82,17354,210-214
200702,4,A,255-259,616,158260,Mas de 219
200702,2,D,155-159,5131,805706,Menos de 165
200702,4,D,220-224,2666,591548,Mas de 219
200702,3,D,140-144,182,25834,Menos de 165
200702,2,D,150-154,4353,661567,Menos de 165
200702,3,D,235-239,40,9483,Mas de 219
200702,3,D,195-199,238,46867,195-199
200702,4,D,215-219,3319,720222,215-219
200702,2,A,200-204,239,48206,200-204
200702,2,D,245-249,3,742,Mas de 219
200702,3,D,Mas de 264,15,4082,Mas de 219
200702,3,D,260-264,12,3139,Mas de 219
200702,3,A,145-149,8,1174,Menos de 165
200702,2,D,130-134,1689,223115,Menos de 165
200702,3,D,200-204,170,34310,200-204
200702,3,D,Menor que 120,114,12510,Mas de 219
200702,4,A,210-214,6019,1275904,210-214
200702,4,A,205-209,7366,1522916,205-209
200702,2,A,195-199,340,66924,195-199
200703,4,A,240-244,1419,343413,Mas de 219
200703,4,D,210-214,4810,1019347,210-214
200703,2,A,225-229,36,8173,Mas de 219
200703,2,D,155-159,5269,827175,Menos de 165
200703,3,D,145-149,208,30586,Menos de 165
200703,4,D,205-209,5865,1213020,205-209
200703,2,D,260-264,1,261,Mas de 219
200703,4,A,Menor que 120,5,557,Mas de 219
200703,2,D,195-199,475,93519,195-199
200703,3,A,190-194,191,36683,190-194
200703,2,A,180-184,420,76421,180-184
200703,4,D,250-254,366,92193,Mas de 219
200703,4,A,260-264,291,76162,Mas de 219
200703,2,D,200-204,266,53632,200-204
200703,2,A,140-144,3,425,Menos de 165
200703,3,D,140-144,187,26576,Menos de 165
200703,3,D,135-139,159,21778,Menos de 165
200703,3,D,225-229,64,14525,Mas de 219
200703,4,D,255-259,267,68554,Mas de 219
200703,3,D,180-184,360,65592,180-184
200703,4,D,130-134,2163,285922,Menos de 165
200703,3,A,175-179,128,22642,175-179
200703,2,D,160-164,4877,789732,Menos de 165
200703,4,A,Mas de 264,339,92095,Mas de 219
200703,4,D,170-174,10350,1780057,170-174
200703,3,A,180-184,190,34589,180-184
200703,4,D,150-154,6052,919544,Menos de 165
200703,3,D,175-179,302,53497,175-179
200703,4,D,120-124,1122,137502,Menos de 165
200703,4,A,245-249,1086,268174,Mas de 219
200703,3,D,195-199,239,47037,195-199
200703,3,A,220-224,216,47939,Mas de 219
200703,2,D,165-169,3513,585754,165-169
200703,2,D,Menor que 120,343,40013,Mas de 219
200703,4,D,240-244,810,196054,Mas de 219
200703,4,D,235-239,1114,263767,Mas de 219
200703,2,A,185-189,412,77017,185-189
200703,4,A,165-169,1047,174805,165-169
200703,2,D,145-149,3484,512882,Menos de 165
200703,4,A,155-159,728,114465,Menos de 165
200703,3,D,185-189,282,52730,185-189
200703,4,A,160-164,1039,168512,Menos de 165
200703,4,A,210-214,5650,1197866,210-214
200703,4,A,200-204,6656,1345150,200-204
200703,2,A,175-179,325,57492,175-179
200703,2,A,220-224,58,12858,Mas de 219
200703,4,D,Menor que 120,2006,219718,Mas de 219
200703,3,A,255-259,33,8485,Mas de 219
200703,2,A,195-199,299,58908,195-199
200703,2,A,200-204,231,46596,200-204
200703,2,D,130-134,1543,203786,Menos de 165
200703,3,A,185-189,218,40820,185-189
200703,2,A,215-219,77,16697,215-219
200703,4,A,230-234,2587,599929,Mas de 219
200703,2,D,225-229,18,4082,Mas de 219
200703,3,A,125-129,5,638,Menos de 165
200703,2,D,205-209,172,35587,205-209
200703,3,A,165-169,97,16212,165-169
200703,3,A,145-149,23,3380,Menos de 165
200703,4,A,225-229,3461,785398,Mas de 219
200703,3,D,Mas de 264,10,2729,Mas de 219
200703,3,D,260-264,7,1833,Mas de 219
200703,3,D,220-224,63,13983,Mas de 219
200703,2,D,235-239,9,2136,Mas de 219
200703,4,D,190-194,12310,2364907,190-194
200703,2,A,245-249,6,1474,Mas de 219
200703,3,A,135-139,12,1646,Menos de 165
200703,3,A,140-144,18,2563,Menos de 165
200703,4,A,130-134,40,5272,Menos de 165
200703,2,D,240-244,4,967,Mas de 219
200703,2,A,160-164,88,14259,Menos de 165
200703,3,A,Mas de 264,37,10034,Mas de 219
200703,3,D,245-249,26,6413,Mas de 219
200703,4,A,175-179,2568,455667,175-179
200703,3,A,195-199,233,45854,195-199
200703,2,D,175-179,1365,241247,175-179
200703,3,A,170-174,136,23364,170-174
200703,3,A,215-219,223,48390,215-219
200703,3,A,120-124,2,245,Menos de 165
200703,3,A,250-254,53,13345,Mas de 219
200703,4,D,155-159,7601,1193409,Menos de 165
200703,4,A,205-209,6493,1342479,205-209
200703,3,D,165-169,370,61748,165-169
200703,4,D,225-229,2321,526644,Mas de 219
200703,4,A,235-239,2041,483543,Mas de 219
200703,3,D,200-204,181,36562,200-204
200703,3,D,125-129,79,10061,Menos de 165
200703,2,A,165-169,104,17368,165-169
200703,4,D,230-234,1601,371247,Mas de 219
200703,3,D,160-164,292,47334,Menos de 165
200703,3,D,230-234,49,11370,Mas de 219
200703,3,D,170-174,334,57431,170-174
200703,3,A,235-239,116,27503,Mas de 219
200703,2,A,205-209,132,27275,205-209
200703,2,A,210-214,106,22424,210-214
200703,2,D,220-224,31,6868,Mas de 219
200703,4,D,135-139,2795,383379,Menos de 165
200703,3,A,150-154,39,5932,Menos de 165
200703,2,D,215-219,67,14526,215-219
200703,3,A,Menor que 120,2,235,Mas de 219
200703,4,D,140-144,3666,520776,Menos de 165
200703,2,A,250-254,2,505,Mas de 219
200703,4,D,180-184,11182,2034375,180-184
